N,P,K,temperature,humidity,ph,NPK_Ratio,rainfall,Wind_Speed (m/s),Solar_Radiation (kWh/m²),Crop Variety Category,Y_Max,Soil_Quality,Crop_Yield
31,136,197,31.11047251,83.34010951,5.653776057999999,0.09309309309309309,71.43001582,3.095895757799649,17.7918245164445,grapes,15.0,0,22.331833545881736
4,134,200,28.57828803,80.95628959,5.840256272,0.011976047904191617,73.34232097,3.1988457260606284,17.917626889946646,grapes,15.0,0,22.058735814484066
39,139,201,41.18664903,81.01783402,5.5399808120000005,0.11470588235294117,68.68895899,3.1294999606896665,17.83722122001486,grapes,15.0,0,22.618484101223395
8,127,196,27.02766138,83.17093908,5.833302165,0.02476780185758514,70.95666003,3.171226617134067,17.9375971342998,grapes,15.0,0,22.22207723536033
39,138,203,21.19339319,82.33098331,6.399433771,0.11436950146627566,74.62834921,3.1686350422119585,17.75862897850036,grapes,15.0,0,22.865503157323417
32,120,204,10.38004759,83.44518113,6.138958698,0.09876543209876543,67.39173790000001,3.1622320505145223,17.94730656634217,grapes,15.0,0,21.251962162416422
12,142,203,31.3115978,82.56407013,5.972850837999999,0.034782608695652174,65.01095312,3.0844830715775835,17.997571439281618,grapes,15.0,0,22.89806996234731
8,133,195,20.46657776,80.97598029,6.456079585,0.024390243902439025,71.29813872,3.1972311406231038,17.714844978863578,grapes,15.0,0,22.543452677943904
8,139,199,29.36947679,81.53996362,6.3364266670000005,0.023668639053254437,66.13442813,3.1539358450901918,17.95162420010548,grapes,15.0,0,23.184470163544205
21,134,202,10.72302459,80.02130636,6.425419926,0.0625,65.29821120000001,2.917051739774696,18.036985442368053,grapes,15.0,0,21.510568619622195
40,140,195,14.97846952,80.49979873,6.2943956760000015,0.11940298507462686,71.63437433,3.415293811225089,17.793254441251605,grapes,15.0,0,22.11664602882263
39,127,202,15.3246651,81.67215994,6.477768039,0.11854103343465046,71.60102999,3.31887357419659,18.081475781804496,grapes,15.0,0,22.264065408171664
19,120,195,18.73932187,81.12109244,5.931538447,0.06031746031746032,73.55807954,3.172366536282423,17.95612044405733,grapes,15.0,0,21.894110931395883
21,139,201,19.3642553,83.36094029,5.980598579,0.061764705882352944,67.15094741,3.2118785137489825,17.843717357544886,grapes,15.0,0,22.092907476966325
17,136,195,41.20733624,81.61051026,6.389783283,0.0513595166163142,65.90227462,3.0928311740431664,17.908641635354954,grapes,15.0,0,24.042992262008838
33,139,203,33.34214482,82.51034633,5.693287415,0.09649122807017543,70.68098614,3.3795688965560093,17.970051234372896,grapes,15.0,0,22.553801012481188
22,133,201,23.81995682,80.12211649,6.00299607,0.0658682634730539,67.27398640000001,3.399725478252234,17.921819082261965,grapes,15.0,0,22.504880503704765
32,130,196,40.66012294,81.24995984,6.372959542,0.09815950920245399,74.03030056,3.225665981599575,17.968094142365363,grapes,15.0,0,24.08224703992726
37,135,205,11.82768186,80.2827185,5.510924848999999,0.10882352941176471,74.10225057,3.312349673193457,17.82215118381279,grapes,15.0,0,20.164797889504925
15,140,195,13.28504331,83.54193816,5.69945282,0.04477611940298507,65.80006004,3.2275252866683153,17.931154625524332,grapes,15.0,0,20.721968103610116
39,132,196,35.83089092,83.32560104,5.778594403,0.11890243902439024,73.67984885,3.07632406488733,17.772847093430226,grapes,15.0,0,22.908067759487054
40,121,199,26.18159716,81.03886263,6.315586313,0.125,66.05911698,3.1688142718785572,17.903095936985856,grapes,15.0,0,23.198030475964373
40,132,202,24.57558351,80.70695797,5.9718130060000005,0.11976047904191617,69.706113,3.2231894054521186,17.823827778974245,grapes,15.0,0,22.56792206160498
29,142,203,29.67229086,83.71498986,5.891195653,0.08405797101449275,66.48490371,3.1645418369005784,17.84066554886175,grapes,15.0,0,22.768131155627177
32,121,199,39.37102553,81.25353895,6.129812716,0.1,74.08101744,3.1881312810314193,18.03782786064177,grapes,15.0,0,23.750976716400704
6,140,205,17.66558428,82.92903419,6.313085601,0.017391304347826087,69.8671263,3.2008566530240112,18.023349555180154,grapes,15.0,0,22.113128014755574
8,120,196,24.06679352,82.66396666,6.053662544,0.02531645569620253,69.81855775,3.2019087589883766,17.975132355211443,grapes,15.0,0,22.439620395500487
34,133,202,15.31413469,80.09711412,5.804799142,0.10149253731343283,74.82144653,3.2152224578246713,17.804987266653466,grapes,15.0,0,21.296278577381422
35,135,199,21.77466746,80.54942557,6.400719746,0.10479041916167664,69.39630398,3.1039361021352625,17.882577698151245,grapes,15.0,0,22.888852264436093
16,145,199,26.91624843,80.76838926,5.953966361,0.046511627906976744,69.30927185,3.138294993862129,18.035528313118643,grapes,15.0,0,22.606134252736684
8,136,201,41.65602996,82.22118237,5.6092559920000005,0.02373887240356083,74.19664838,3.081538182204926,17.928390234484716,grapes,15.0,0,22.54986725542043
25,129,195,17.98667801,81.17712085,5.777271492000001,0.07716049382716049,72.37127689,3.3077781637435426,18.146151497118893,grapes,15.0,0,21.5169282533231
16,130,201,29.12033769,82.79092939,5.682395429,0.04833836858006042,68.8503047,2.9994319145908905,17.953550327060164,grapes,15.0,0,22.1788775505567
39,129,203,34.38922481,83.18392806,5.863996687,0.11746987951807229,71.03001556,3.325355643106615,17.933423454769727,grapes,15.0,0,23.01515173709072
38,135,203,41.36106301,82.79782954,6.444373116,0.11242603550295859,69.92107482,3.3486315485012073,17.883306896700475,grapes,15.0,0,24.175190674553072
33,120,205,35.12158265,82.26890793,5.550832177999999,0.10153846153846154,69.71518491,3.1797785500766604,17.927572633598952,grapes,15.0,0,22.3285184313196
35,125,204,19.6491772,80.15215777,6.107741787999999,0.10638297872340426,73.69529586,2.949682899992193,17.89897155948267,grapes,15.0,0,22.372465554178493
1,132,200,16.27852801,82.94270065,5.620745638,0.0030120481927710845,66.57462809,3.1738655525781936,17.985029410789583,grapes,15.0,0,19.604997502581053
39,140,203,21.11903604,80.63399198,6.349875906,0.11370262390670553,69.27779761,3.2035781926460407,18.009888774800185,grapes,15.0,0,22.811290310526218
28,145,202,19.2077707,82.90428409999998,6.484323189,0.08069164265129683,66.83113717,3.1089367867820314,17.83561959706993,grapes,15.0,0,22.67616480051543
6,128,200,25.96308415,82.57813624,5.838748311,0.018292682926829267,70.31782647,3.1584747693940987,17.78109524776495,grapes,15.0,0,22.055701751356235
6,139,199,25.67385024,81.6212135,6.29099842,0.01775147928994083,74.10919422,3.363016128661258,17.730598005810396,grapes,15.0,0,22.795242589761937
29,122,196,41.94865736,81.15595212,5.638328481,0.09119496855345911,73.06862952,3.276489325005097,17.96501767581198,grapes,15.0,0,22.848473400584666
37,144,197,11.18994268,80.8084305,6.415555956,0.10850439882697947,66.34234944,3.117540197337113,17.803881882503337,grapes,15.0,0,21.651964350091205
38,120,197,17.5438296,82.94703302,6.323722572,0.11987381703470032,73.77063744,3.0502366918153796,17.698929483825477,grapes,15.0,0,22.458114867953448
38,141,198,13.05809741,80.28297993,5.757009965,0.11209439528023599,70.75633584,3.1772948770139458,17.95307640357382,grapes,15.0,0,20.9011655667536
14,121,203,9.724457611,83.74765639,6.1586894060000015,0.043209876543209874,74.46411148,3.188650930839879,18.163518494864004,grapes,15.0,0,21.059703494176137
6,125,204,27.92004934,82.93262435,5.7335398070000005,0.0182370820668693,69.92092839,3.2596165275112545,17.913611451966737,grapes,15.0,0,21.96289862865987
32,138,197,9.535585543,80.73112694,5.908724337000001,0.0955223880597015,69.44115171,3.156464937518157,17.99806762056589,grapes,15.0,0,20.64764982383717
11,124,204,13.42988625,80.06633966,6.361141107000001,0.03353658536585366,71.40043037,3.2611465663111088,17.92240147897548,grapes,15.0,0,21.782063482174486
23,138,200,9.851242629,80.22631717,5.96537863,0.06804733727810651,68.42802444,3.4035120127809457,17.90432957780161,grapes,15.0,0,20.78399680155425
40,143,201,24.97256132,82.72828653,6.476757723,0.11627906976744186,66.70016285,3.291546711019349,18.0061261914195,grapes,15.0,0,23.205520701552867
6,142,202,27.23708304,82.94573346,6.224542938,0.01744186046511628,70.42508897,3.2051877580418453,17.88519108870186,grapes,15.0,0,22.84962529877001
37,124,195,18.70679077,83.4795292,6.209928251,0.11598746081504702,66.5964488,3.1916815616695935,17.940957774527917,grapes,15.0,0,22.461833648554617
35,134,204,9.949929082,82.55138983,5.841138354,0.10355029585798817,66.00817551,3.1743292953569355,17.946388323740326,grapes,15.0,0,20.603095282330976
119,25,51,26.47330219,80.92254421,6.283818329,1.5657894736842106,53.65742581,3.328060700020137,17.84740949775642,watermelon,40.0,2,23.096686747720593
119,19,55,25.18780042,83.44621709,6.818261382999999,1.6081081081081081,46.87420883,3.1472652641797927,18.01342277807438,watermelon,40.0,3,22.86908476261539
105,30,50,25.29954705,81.77527562,6.37620108,1.3125,57.04147057,3.214518879674921,17.896722567451185,watermelon,40.0,2,23.106257807666232
114,8,50,24.74631269,88.30866319,6.581587932000001,1.9655172413793103,57.95826144,3.215116398963031,17.83864402717144,watermelon,40.0,3,22.915455404345764
93,22,52,26.58740671,81.32563243,6.932739726,1.2567567567567568,41.87540028,3.1598181894937696,17.967869527477767,watermelon,40.0,3,22.775964735569097
80,26,55,24.53442564,88.989272,6.140099215,0.9876543209876543,49.11618732,3.0727500539865127,17.824371744941622,watermelon,40.0,2,22.84247100881305
85,27,45,26.0713757,88.7285657,6.467095849,1.1805555555555556,57.79652846,3.2422940591366896,17.917036658857636,watermelon,40.0,2,23.243948341634688
85,22,53,25.96534238,89.77076659,6.849471704,1.1333333333333333,59.46338556,3.2038962115893845,17.913306643456306,watermelon,40.0,2,22.963432027924256
82,22,45,26.22338015,85.34866045,6.512196212,1.2238805970149254,54.60159289,3.26002065571858,18.022808099703884,watermelon,40.0,3,23.196845747915937
118,13,54,24.41311871,89.81574032,6.039584629,1.7611940298507462,44.07843475,3.156636578131006,17.96168836640872,watermelon,40.0,2,22.57466345496445
83,25,53,26.49195283,80.04678201,6.057697106,1.064102564102564,57.72799157,3.3320787386562274,17.91171584724621,watermelon,40.0,2,22.76585401134955
86,15,47,24.04355803,84.18406764,6.423898762,1.3870967741935485,53.78929956,3.1223192306537384,17.995995173040754,watermelon,40.0,2,22.951812814185107
101,10,47,25.5421695,83.31883376,6.936997681,1.7719298245614035,57.57343233,3.381200637176712,18.053239298022458,watermelon,40.0,3,22.579575952837295
119,9,50,26.74550678,83.9195902,6.251286661,2.016949152542373,40.794305,3.0352329577920965,17.96999957375591,watermelon,40.0,2,22.913823649886126
104,17,46,25.7131428,80.22972777,6.190015912000001,1.6507936507936507,43.08961827,3.253473615230612,17.915253805105063,watermelon,40.0,2,22.85331486345641
95,12,51,25.76484262,84.17269959999999,6.681606702000001,1.507936507936508,44.22066914,3.257539677027585,17.783034919885708,watermelon,40.0,3,22.9779320840359
102,14,52,26.79489868,89.64815231,6.51075991,1.5454545454545454,57.74091817,3.1304409019808346,17.80770717681319,watermelon,40.0,3,23.229639484213052
109,21,55,24.9004602,89.73524177,6.770278088,1.4342105263157894,57.44942094,3.252436002561024,17.883696072685257,watermelon,40.0,3,22.99151815024523
81,18,50,26.80750629,88.22874955,6.429788072999999,1.1911764705882353,58.79889057,3.3379484757509386,17.8532673229048,watermelon,40.0,2,23.238171754771
103,17,51,25.11189154,80.02621335,6.209888345,1.5147058823529411,44.20656987,2.9883147248395163,17.89552141282218,watermelon,40.0,2,22.83895717481778
105,14,50,26.2148837,87.68839820000002,6.419052193,1.640625,59.65590798,3.260271089524004,17.919883535610435,watermelon,40.0,2,23.152586808600866
97,8,52,24.9103226,86.97190046,6.237861736,1.6166666666666667,49.48575692,2.960669526741915,17.967187818556397,watermelon,40.0,2,22.764943837142766
120,19,49,25.79448878,84.26830701,6.762471628999998,1.7647058823529411,56.45229202,3.113430128422602,17.907168665314817,watermelon,40.0,3,22.995708453227763
95,16,55,25.26931156,87.55055105,6.612847999,1.3380281690140845,40.12650421,3.3729132452650172,17.962868707503347,watermelon,40.0,3,23.07424124317327
83,29,52,25.76402693,87.5931128,6.704688865,1.0246913580246915,46.05122728,3.1518184054357175,17.920665984601737,watermelon,40.0,2,23.12114604775415
83,9,45,25.85483596,89.13163965,6.049609892,1.537037037037037,46.85176955,3.0926086123340255,17.716671886485337,watermelon,40.0,2,22.592436392955747
91,21,50,24.33528185,81.44030363,6.762030215,1.2816901408450705,48.32113628,3.1902028358764545,17.82028500373885,watermelon,40.0,3,22.856566228640325
116,5,54,25.37601283,80.99313508,6.65398725,1.9661016949152543,57.23028471,3.416787242591278,17.899809787548563,watermelon,40.0,3,22.68872074962723
112,28,54,24.86094646,85.05318563,6.738030547,1.3658536585365855,55.29563514,3.02682838405432,17.793249068836616,watermelon,40.0,3,23.009399401491812
88,29,51,24.71885473,88.94568335,6.095689937,1.1,48.45978627,3.1048656176109883,17.974211416120347,watermelon,40.0,2,22.795208778096526
118,15,45,24.21495706,84.20576992,6.538006356,1.9666666666666666,48.01138482,3.3597397770928854,18.067293626355095,watermelon,40.0,3,22.977576429291005
92,21,48,25.81692236,82.043255,6.377427122,1.3333333333333333,54.82963379,3.395766843128696,18.036094728290458,watermelon,40.0,2,23.101159406968158
106,14,45,24.47018505,84.16390229,6.417011754,1.7966101694915255,57.26773002,3.1996534863458943,17.892874256027703,watermelon,40.0,2,22.97645668044627
99,5,47,24.13078816,84.84494575,6.649086972,1.9038461538461537,51.19470197,3.0860913385222584,18.06329115680572,watermelon,40.0,3,22.617243300105898
98,8,51,26.1793464,86.52258079,6.25933595,1.6610169491525424,49.43050977,3.4195809589558386,17.929085288840938,watermelon,40.0,2,22.87933922050522
108,22,46,26.17668721,86.72952049999998,6.121168559,1.588235294117647,53.33484977,3.3694408479498423,17.88050994600892,watermelon,40.0,2,22.898465686804723
119,7,55,26.03867719,84.6378378,6.031424482,1.9193548387096775,44.3993381,3.277891307551146,17.85287827676663,watermelon,40.0,2,22.47270996482639
117,27,48,26.53259325,82.39053979,6.835268183999999,1.56,54.30660782,3.1287563738811808,17.88397157447191,watermelon,40.0,3,22.975783925757675
109,10,53,26.81938687,87.8274604,6.5517503060000015,1.7301587301587302,46.06193778,3.205093674691119,17.875400861266602,watermelon,40.0,3,23.12794934111188
80,16,46,25.50405534,81.40297428,6.940236218,1.2903225806451613,48.47833278,3.1939606006704397,17.931260165358275,watermelon,40.0,3,22.63215752116067
100,18,52,26.20234499,80.38266489,6.87606733,1.4285714285714286,56.47941847,3.2430817392364806,17.930275941225712,watermelon,40.0,3,22.8210587543945
91,7,53,25.13735887,89.28272716,6.457216535,1.5166666666666666,43.52897517,3.3550967525880564,17.914523145136066,watermelon,40.0,2,22.90936483321731
86,6,53,25.92030221,83.47202566,6.921847887999999,1.4576271186440677,42.10681516,3.2979383128886632,17.95791236009536,watermelon,40.0,3,22.468022008043356
107,5,52,26.6634609,89.98405233,6.8814257460000015,1.8771929824561404,57.40847165,3.102259001076447,18.033283170599358,watermelon,40.0,3,22.602609831906214
103,16,49,24.06731461,81.64075303,6.915717008,1.5846153846153845,51.75212401,3.3476462537768765,18.009173956664856,watermelon,40.0,3,22.580528079042345
101,20,48,24.6774157,82.75411437,6.206247493999999,1.4852941176470589,57.05709413,3.2413098227762385,17.765728746275734,watermelon,40.0,2,22.85871226504093
85,25,47,26.11440416,87.64081095,6.29542477,1.1805555555555556,58.48160844,3.278703188360814,17.65882642963053,watermelon,40.0,2,23.137182312423874
84,7,51,26.81530456,87.65694462,6.399669044,1.4482758620689655,55.74073582,3.356650694702783,18.007650534244654,watermelon,40.0,2,23.00440024695808
102,28,54,25.15623099,80.27525115,6.862157042000001,1.2439024390243902,55.49541453,3.0988385838235675,17.777530673279184,watermelon,40.0,3,22.81960843499465
98,25,52,25.2801372,83.15393658,6.224066378,1.2727272727272727,49.29456609,3.2064140509042764,17.89174200293146,watermelon,40.0,2,22.956756416774976
97,25,50,26.22005978,80.90127035,6.093814669,1.2933333333333332,49.08553937,3.156851153639001,17.79720724051479,watermelon,40.0,2,22.812240308771404
90,16,45,24.92093261,80.61750795,6.291540277999999,1.4754098360655739,50.55710813,3.0532106662383773,17.734020499362725,watermelon,40.0,2,22.90570424130032
95,12,46,26.21667586,81.01009354,6.32281728,1.6379310344827587,54.65423596,3.244667606535415,17.968364815941204,watermelon,40.0,2,22.9866172024498
82,23,49,26.81383586,87.21986949,6.873283991,1.1388888888888888,51.70497792,3.461152263933365,17.99013405915099,watermelon,40.0,2,22.957853385230354
82,25,51,24.31334971,87.47409052,6.074209622000001,1.0789473684210527,48.11248366,3.0259888343243473,17.856567503048055,watermelon,40.0,2,22.6940378675498
110,28,46,24.29105004,88.04541346,6.49889585,1.4864864864864864,51.26046418,3.206768547669976,17.655114313906235,watermelon,40.0,2,23.11185220037221
118,21,51,24.42998931,86.33904774,6.678805092,1.6388888888888888,48.58241822,3.2740509022824003,17.859594098295478,watermelon,40.0,3,23.004464248659914
120,20,45,25.66576039,88.6984228,6.114128685,1.8461538461538463,54.22722466,3.2223044289405407,17.95339894366098,watermelon,40.0,2,22.858516959348528
